File,Duration,Is taken,,Taken duration (in minutes),10.16666667
XkYgVHZQXeM_190000_200000.wav,10.00,,,,
XLZCZ-BVejg_40000_50000.wav,9.00,,,,
XM-JmuoVC1s_120000_130000.wav,10.00,,,,
XNJZYEdS_RA_140000_150000.wav,10.00,,,,
xNYjHiPZvWE_120000_130000.wav,10.00,,,,
XQ_f6SDGvQI_90000_100000.wav,10.00,,,,
XREdR4ABAdw_140000_150000.wav,10.00,y,,,
xUmvzf0xZ3w_80000_90000.wav,10.00,,,,
xvRaLhEJKew_10000_20000.wav,10.00,,,,
XXqk8ttxZLI_10000_20000.wav,10.00,,,,
y3HZUFlhPA8_110000_120000.wav,10.00,,,,
y4LsmMX3sc0_10000_20000.wav,10.00,,,,
yAPnErJMwQs_360000_370000.wav,10.00,,,,
YB4vPB0Z3VA_180000_190000.wav,10.00,,,,
Yc_D7eXPKug_10000_20000.wav,10.00,,,,
ydEEn2Nn1AI_10000_20000.wav,10.00,,,,
YdOtOKsnNaw_0_10000.wav,10.00,,,,
YDVMN0n1AW0_520000_530000.wav,10.00,,,,
ydxegxJlslk_10000_20000.wav,10.00,,,,
yE_PDZsW7JI_30000_40000.wav,10.00,,,,
YEwTnog3laA_20000_30000.wav,10.00,,,,
YfCRbFCrWUY_140000_150000.wav,10.00,,,,
YfncJ9wOZJU_510000_520000.wav,10.00,,,,
Yg0PeUM0opI_60000_70000.wav,10.00,,,,
ygf34D5ZaL4_180000_190000.wav,10.00,,,,
YGjDyrSCtPI_510000_520000.wav,10.00,,,,
YHOh3mNykRo_30000_40000.wav,10.00,,,,
YIfp29xPuGw_10000_20000.wav,10.00,,,,
yIYwokvOvaw_77000_87000.wav,9.00,,,,
yjerdOIXk60_130000_140000.wav,10.00,,,,
Yl0pG_slMsU_20000_30000.wav,10.00,,,,
ylK3rsILXW8_110000_120000.wav,10.00,,,,
YL-o3Re7R64_0_10000.wav,10.00,,,,
YNmkH114jXs_50000_60000.wav,10.00,,,,
yNmnmechXWk_60000_70000.wav,10.00,y,,,
Y-oMHptZcMc_190000_200000.wav,10.00,,,,
YOwu_iR4f6s_50000_60000.wav,10.00,y,,,
yPCx6GJ7Hio_70000_80000.wav,10.00,,,,
YpzjeS4YjgQ_10000_20000.wav,10.00,,,,
yQ5Z_l476mg_30000_40000.wav,10.00,,,,
YqYEN7wYRmE_40000_50000.wav,10.00,y,,,
YSjjQrMo3O4_40000_50000.wav,10.00,,,,
Yt2qogRofnk_30000_40000.wav,10.00,y,,,
Yt_vHFhELuE_30000_40000.wav,10.00,,,,
YUSrbjzzhpo_60000_70000.wav,10.00,,,,
YvcEcjCQi48_30000_40000.wav,10.00,,,,
yVR_EvNW7Kw_10000_20000.wav,10.00,,,,
Yw8Zbw6tV-U_80000_90000.wav,10.00,,,,
yWO81fIdfaI_120000_130000.wav,10.00,,,,
ywrw5qF2q8M_30000_40000.wav,10.00,y,,,
YX32r8DY8nI_10000_20000.wav,10.00,,,,
yxZOPbknbz8_120000_130000.wav,10.00,,,,
yz294yNpL0M_460000_470000.wav,10.00,,,,
yZIaUuECbso_10000_20000.wav,10.00,,,,
yZXMveUBbwY_170000_180000.wav,10.00,,,,
z1leSCzoqgY_0_10000.wav,10.00,,,,
Z2s8zx551vw_70000_80000.wav,10.00,,,,
z6YUXibXfOU_160000_170000.wav,10.00,,,,
ZA_PVH3twwM_50000_60000.wav,10.00,,,,
ZBV4ZM5mcW8_270000_280000.wav,10.00,,,,
ZfnPtAZVEhs_30000_40000.wav,10.00,,,,
Zh-o6v_m1bg_80000_90000.wav,10.00,,,,
ZJIkWJeTwxE_20000_30000.wav,10.00,,,,
zmFJ_ek67VE_40000_50000.wav,10.00,,,,
zmHlSeVAEdw_170000_180000.wav,10.00,,,,
znDsX3EJO_E_10000_20000.wav,10.00,,,,
zN_zItK2DRM_140000_150000.wav,10.00,,,,
zOfdfdcFHrg_280000_290000.wav,10.00,y,,,
ZoZCKTxOvyA_170000_180000.wav,10.00,,,,
zPyYpAWVarc_150000_160000.wav,10.00,,,,
zq3t9Z0uRkE_70000_80000.wav,10.00,,,,
ZQt5Oy7SGNc_80000_90000.wav,10.00,,,,
Zqyf0UEtcZw_110000_120000.wav,10.00,,,,
ZuD3xQQzj8g_30000_40000.wav,10.00,,,,
zUFPZwltlQw_160000_170000.wav,10.00,,,,
ZVp1BbgQJ4o_160000_170000.wav,10.00,,,,
zWPaqk9zybQ_120000_130000.wav,10.00,,,,
ZXi-G9ZI2Ys_0_10000.wav,10.00,y,,,
zy7YFys0x_w_100000_110000.wav,10.00,,,,
ZYO_XKKRsyk_140000_150000.wav,10.00,y,,,
zZHLey3XFKA_30000_40000.wav,10.00,,,,
